Title,Vendor,Price,MRP,Images,Url
Swipe Right Hand Rub - 04 Very Vanilla,Sugar Cosmetics,74.00,149.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-04-very-vanilla-15543516299347.jpg?v=1643980525,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-04-very-vanilla-15543059972179.jpg?v=1619120195,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-04-very-vanilla-15543516495955.jpg?v=1619120197",https://sugarcosmetics.com/products/swipe-right-hand-rub-04-very-vanilla
Smudge Me Not Minis Set - Red,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/Red-Mini-Ret--WBG-1.jpg?v=1625845364,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-red-15787043946579.jpg?v=1625820742,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-red-15787043979347.jpg?v=1625820742",https://sugarcosmetics.com/products/smudge-me-not-minis-set-red
Rongali Special Kit,Sugar Cosmetics,2499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/WBG1_e7c1a781-76a4-4619-bb66-5ee3f6b24cee.jpg?v=1649251118,https://cdn.shopify.com/s/files/1/0906/2558/products/WBG2_b9da5ac5-6d78-4cda-823e-d6f004322f31.jpg?v=1649173969,https://cdn.shopify.com/s/files/1/0906/2558/products/WBG3_1c4cfa3e-31b4-4c3d-b4ad-b13c14aebe27.jpg?v=1649173972",https://sugarcosmetics.com/products/rongali-special-kit
Holographic Signature SUGAR Tee - Black - Large,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_3_259d05d8-5ef3-487a-8c92-24b72f8fd8b1.jpg?v=1625240628,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_5_ae941ab4-c513-4e44-85bf-03145eea8e0f.jpg?v=1625240630,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_4_39059050-73bf-405c-b6d3-d1057cbc3d41.jpg?v=1625240632",https://sugarcosmetics.com/products/holographic-signature-sugar-tee-black-large
Born To Wing Gel Eyeliner,Sugar Cosmetics,599.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/01_7816b797-71de-432d-9162-1f950806770a.jpg?v=1641223993,https://cdn.shopify.com/s/files/1/0906/2558/products/02_c4790e1e-93c1-431c-b358-4fce3bae1251.jpg?v=1641223996,https://cdn.shopify.com/s/files/1/0906/2558/products/03_d6ecb6ed-95a7-4792-974e-cfe5c91fccd6.jpg?v=1641223997",https://sugarcosmetics.com/products/born-to-wing-gel-eyeliner-01-blackmagic-woman
Festive Ready Kit,Sugar Cosmetics,2499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_0cbf7ca7-3b1c-4838-8fda-176ebd7d38fa.jpg?v=1649423983,https://cdn.shopify.com/s/files/1/0906/2558/products/2_12.jpg?v=1649331982,https://cdn.shopify.com/s/files/1/0906/2558/products/3_11_d85090e3-93b8-4120-b68a-15884a62f617.jpg?v=1649331982",https://sugarcosmetics.com/products/festive-ready-kit
Mettle Matte Lipstick - 05 Hedone (Orange toned Red),Sugar Cosmetics,549.00,1099.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-05-hedone-orange-toned-red-12796087369811.jpg?v=1619110132,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-05-hedone-orange-toned-red-28122594607187.jpg?v=1619110134,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-05-hedone-orange-toned-red-14401667596371.jpg?v=1619110137",https://sugarcosmetics.com/products/sugar-mettle-matte-lipstick-05-hedone
,Sugar Cosmetics,null,null,,https://sugarcosmetics.com/products/contour-de-force-mini-bronzer
Mettle Liquid Lipstick,Sugar Cosmetics,599.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-liquid-lipstick-01-lyra-cool-toned-plum-13200549380179.jpg?v=1619110238,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-liquid-lipstick-02-vega-deep-fuchsia-13200553902163.jpg?v=1619110240,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-liquid-lipstick-03-estella-neutral-pinky-brown-13200554229843.jpg?v=1619110242",https://sugarcosmetics.com/products/sugar-mettle-liquid-lipstick
Easy PC Laptop Sleeve,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---Laptop-Sleeves_1.jpg?v=1625240618,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-sugar-merch-laptop-sleeves-28516689084499.jpg?v=1625219393,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-sugar-merch-laptop-sleeves-28516689150035.jpg?v=1625219393",https://sugarcosmetics.com/products/easy-pc-laptop-sleeves
Baisakhi SUGAR Kit,Sugar Cosmetics,2499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/WBG1_474659dd-630f-4042-9424-0b5f369e7496.jpg?v=1649251123,https://cdn.shopify.com/s/files/1/0906/2558/products/WBG2_bdd7157d-15a5-4715-90f7-f5fa930519b1.jpg?v=1649173999,https://cdn.shopify.com/s/files/1/0906/2558/products/WBG3_32c8c554-2834-4812-bc3a-965d75d1de27.jpg?v=1649174003",https://sugarcosmetics.com/products/baisakhi-sugar-kit
Two Good To Be True Dual Eyeshadow,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/2_15_e8736334-f61e-492a-bd2a-77048da2a17a.jpg?v=1638459932,https://cdn.shopify.com/s/files/1/0906/2558/products/1_ee9a6b69-5b6a-47a8-b371-09e76c52f0a8.jpg?v=1638445633,https://cdn.shopify.com/s/files/1/0906/2558/products/3_c90d63cc-512f-4ba6-8052-f9b7946a7b9a.jpg?v=1638445633",https://sugarcosmetics.com/products/two-good-to-be-true-dual-eyeshadow
Everyday Makeup Kit,Sugar Cosmetics,1499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_91f4c2cd-0b49-4f88-bb82-64502676a151.jpg?v=1649423967,https://cdn.shopify.com/s/files/1/0906/2558/products/7_4.jpg?v=1649306435,https://cdn.shopify.com/s/files/1/0906/2558/products/4_4.jpg?v=1649306435",https://sugarcosmetics.com/products/everyday-makeup-kit
Swipe Right Hand Rub - 02 Bold Berry,Sugar Cosmetics,74.00,149.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-02-bold-berry-15543508336723.jpg?v=1619120162,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-02-bold-berry-15543059546195.jpg?v=1619120165,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-swipe-right-hand-rub-02-bold-berry-15543507943507.jpg?v=1619120168",https://sugarcosmetics.com/products/swipe-right-hand-rub-02-bold-berry
Smudge Me Not Mini Lipstick Mint Green Set - Bestseller,Sugar Cosmetics,799.00,999.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-mint-green-set-bestseller-28336342171731.jpg?v=1623073344,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bestseller-green-minis-set-28333448659027.jpg?v=1623073346,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-mint-green-set-bestseller-28336460660819.jpg?v=1621926096",https://sugarcosmetics.com/products/smudge-me-not-mini-lipstick-mint-green-set-bestseller
Goddess Of Flawless SPF30+ BB Cream,Sugar Cosmetics,699.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-goddess-of-flawless-spf30-bb-cream-07-vanilla-latte-fair-12796432941139.jpg?v=1619114695,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-goddess-of-flawless-spf30-bb-cream-15-cappuccino-light-12796432973907.jpg?v=1619114697,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-goddess-of-flawless-spf30-bb-cream-25-macchiato-light-medium-12796433006675.jpg?v=1619114699",https://sugarcosmetics.com/products/goddess-of-flawless-spf30-bb-cream
Plush Crush Crème Crayon - 05 Mauve Mama (Warm rose mauve),Sugar Cosmetics,349.00,699.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-plush-crush-creme-crayon-05-mauve-mama-warm-rose-mauve-13974508437587.jpg?v=1619116979,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-plush-crush-creme-crayon-05-mauve-mama-warm-rose-mauve-14270757568595.jpg?v=1646140708,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-plush-crush-creme-crayon-05-mauve-mama-warm-rose-mauve-13974508470355.jpg?v=1619116985",https://sugarcosmetics.com/products/plush-crush-creme-crayon-05-mauve-mama-warm-rose-mauve
Hi-5 Kit,Sugar Cosmetics,999.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/Hi-5-KIT-WBG-Images1_43e43755-262f-4b35-973a-6e5fad7222a4.jpg?v=1643125074,https://cdn.shopify.com/s/files/1/0906/2558/products/Hi-5-KIT---WBG-Images-5-min.jpg?v=1643100905,https://cdn.shopify.com/s/files/1/0906/2558/products/Hi-5-KIT---WBG-Images-4-min.jpg?v=1643100905",https://sugarcosmetics.com/products/hi-5-kit
Arch Arrival Micro Brow Pencil,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_6a5fa1af-0d0e-4e9e-85d1-579495fb5030.jpg?v=1648482145,https://cdn.shopify.com/s/files/1/0906/2558/products/2_048540c7-93d4-4a18-8363-33462f6bc376.jpg?v=1648482148,https://cdn.shopify.com/s/files/1/0906/2558/products/3_f1bbca0e-9ee7-4eec-a4ee-3daa4fc243e8.jpg?v=1648482151",https://sugarcosmetics.com/products/arch-arrival-micro-brow-pencil
Holographic Signature SUGAR Tee - White - Large,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-large-28516864983123.jpg?v=1629283996,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-large-28516865015891.jpg?v=1629283996,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-large-28516865769555.jpg?v=1629283996",https://sugarcosmetics.com/products/holographic-signature-sugar-tee-white-large
Triple Delight Makeup Set,Sugar Cosmetics,649.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_6.jpg?v=1643903231,https://cdn.shopify.com/s/files/1/0906/2558/products/2_6.jpg?v=1643903234,https://cdn.shopify.com/s/files/1/0906/2558/products/3_6.jpg?v=1643903236",https://sugarcosmetics.com/products/triple-delight-makeup-set
Smudge Me Not Minis Set - Mint Green,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-liquid-lipstick-mint-green-minis-set-14792910340179.jpg?v=1620652722,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-mint-green-28122612203603.gif?v=1620652722,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-liquid-lipstick-mint-green-minis-set-14792910241875.jpg?v=1620652722",https://sugarcosmetics.com/products/smudge-me-not-liquid-lipstick-mint-green-minis-set
Dream Cover SPF15 Mattifying Compact,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-10-latte-12775602356307.jpg?v=1619106501,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-15-cappuccino-13728375865427.jpg?v=1619106503,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-30-chococcino-12775604813907.jpg?v=1619106505",https://sugarcosmetics.com/products/dream-cover-spf15-mattifying-compact
Drop The Base Serum Foundation,Sugar Cosmetics,450.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-60-lungo-medium-deep-golden-undertone-10965235073107.jpg?v=1619107969,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-60-lungo-medium-deep-golden-undertone-10959979905107.jpg?v=1619107972,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-60-lungo-medium-deep-golden-undertone-10959979970643.jpg?v=1619107974",https://sugarcosmetics.com/products/drop-the-base-serum-foundation-60-lungo
Hip Statement Waist Pack,Sugar Cosmetics,699.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-hip-statement-waist-pack-28454483820627.jpg?v=1624030934,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-hip-statement-waist-pack-28434831999059.jpg?v=1624018485,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-hip-statement-waist-pack-28454483853395.jpg?v=1624030936",https://sugarcosmetics.com/products/hip-statement-waist-pack
Go Getter Set,Sugar Cosmetics,999.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/SUGAR-SETS-WBG-IMAGES-Set2.jpg?v=1632844196,https://cdn.shopify.com/s/files/1/0906/2558/products/SUGAR-SETS-WBG-IMAGES-Set2-MAH.jpg?v=1632844198,https://cdn.shopify.com/s/files/1/0906/2558/products/SUGAR-SETS-WBG-IMAGES-Set2-lip-balm.jpg?v=1632844200",https://sugarcosmetics.com/products/go-getter-set
Eye Lit You So! Vivid Eyeliner,Sugar Cosmetics,699.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-eye-lit-you-so-vivid-eyeliner-01-pink-sphinx-bright-pink-27939452452947.jpg?v=1619153599,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-eye-lit-you-so-vivid-eyeliner-02-orange-honey-bright-orange-27939453206611.jpg?v=1619153601,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-eye-lit-you-so-vivid-eyeliner-03-lilac-dream-pastel-lavender-28122570489939.jpg?v=1619153603",https://sugarcosmetics.com/products/eye-lit-you-so-vivid-eyeliner
Smudge Me Not Minis Set - Pink,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-pink-14629810667603.jpg?v=1620652894,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-pink-28122612400211.gif?v=1620652894,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-minis-set-pink-14629810470995.jpg?v=1620652894",https://sugarcosmetics.com/products/smudge-me-not-liquid-lipstick-minis-set-pink
Holographic Signature SUGAR Tee- White - Extra Large,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-extra-large-28516866588755.jpg?v=1629195790,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-extra-large-28516866293843.jpg?v=1629195790,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-holographic-signature-sugar-tee-white-extra-large-28516866261075.jpg?v=1629195790",https://sugarcosmetics.com/products/holographic-signature-sugar-tee-white-extra-large
Good Moodies Lip Crayon,Sugar Cosmetics,599.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/01_9e0bf9bb-92a6-45ca-8ce4-ce7d58c617ac.jpg?v=1639496863,https://cdn.shopify.com/s/files/1/0906/2558/products/02_5a0c0b82-0667-44b9-8659-48dd8b829523.jpg?v=1639496865,https://cdn.shopify.com/s/files/1/0906/2558/products/03_8ad73044-bc11-4c33-82bc-b1c0646ebb77.jpg?v=1639496868",https://sugarcosmetics.com/products/good-moodies-lip-crayon
Mettle Matte Lipstick - 09 Aphrodite (Berry Pink),Sugar Cosmetics,549.00,1099.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-09-aphrodite-berry-pink-12796090024019.jpg?v=1619110202,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-09-aphrodite-berry-pink-28122594213971.jpg?v=1619110205,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-mettle-matte-lipstick-09-aphrodite-berry-pink-14401667825747.jpg?v=1619110207",https://sugarcosmetics.com/products/sugar-mettle-matte-lipstick-09-aphrodite
Bling Leader Illuminating Moisturizer,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bling-leader-illuminating-moisturizer-13644982681683.jpg?v=1619115847,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bling-leader-illuminating-moisturizer-01-gold-diggin-warm-gold-with-a-pearl-finish-13644974751827.jpg?v=1619115850,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bling-leader-illuminating-moisturizer-02-pink-trippin-cool-pink-with-a-pearl-finish-13644977307731.jpg?v=1619115852",https://sugarcosmetics.com/products/bling-leader-illuminating-moisturizer
Bridesmaid Makeup Kit,Sugar Cosmetics,1399.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_e62e7d34-b515-434c-8b0c-f8f635d41a91.jpg?v=1650025567,https://cdn.shopify.com/s/files/1/0906/2558/products/BridesMaid-Kit-WBG-2.jpg?v=1650025567,https://cdn.shopify.com/s/files/1/0906/2558/products/BridesMaid-Kit-WBG-3.jpg?v=1650025567",https://sugarcosmetics.com/products/bridesmaid-makeup-kit
It's A-pout Time! Vivid Lipstick,Sugar Cosmetics,359.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-it-s-a-pout-time-vivid-lipstick-02-breaking-bare-mauve-pink-12785007591507.jpg?v=1619100521,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-it-s-a-pout-time-vivid-lipstick-02-breaking-bare-mauve-pink-14301794893907.jpg?v=1643980201,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-it-s-a-pout-time-vivid-lipstick-02-breaking-bare-mauve-pink-12785007820883.jpg?v=1619100526",https://sugarcosmetics.com/products/its-a-pout-time-vivid-lipstick-02-breaking-bare-mauve-pink
Beauty Stalker Everyday Pouch - Navy Blue ,Sugar Cosmetics,399.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-beauty-stalker-everyday-pouch-navy-blue-28502129311827.jpg?v=1624894925,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-beauty-stalker-everyday-pouch-navy-blue-28502129377363.jpg?v=1624894928,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-beauty-stalker-everyday-pouch-navy-blue-28502129410131.jpg?v=1624894930",https://sugarcosmetics.com/products/beauty-stalker-everyday-pouch-navy-blue
Smudge Me Not Mini Lipstick Black Set - Bold,Sugar Cosmetics,799.00,999.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-black-set-bold-28336482779219.jpg?v=1623073320,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bold-black-minis-set-28333403537491.jpg?v=1623073323,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-black-set-bold-28336542515283.jpg?v=1621930396",https://sugarcosmetics.com/products/smudge-me-not-mini-lipstick-black-set-bold
Arch Arrival 3-in-1 Brow Shaper,Sugar Cosmetics,599.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-arch-arrival-3-in-1-brow-shaper-02-taupe-tom-grey-brown-28122561052755_667218d2-eb64-4933-87f0-31e23808898f.jpg?v=1645526316,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-arch-arrival-3-in-1-brow-shaper-01-jerry-brown-medium-brown-28122561282131_1488bf3c-a71f-494a-bbbd-76321bb55cfb.jpg?v=1645526316,https://cdn.shopify.com/s/files/1/0906/2558/products/Powered-by----Arch-Arrival-3-IN-1-Brow-Shaper.jpg?v=1645544220",https://sugarcosmetics.com/products/arch-arrival-3-in-1-brow-shaper
Drop The Base Serum Foundation,Sugar Cosmetics,899.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-10-latte-light-warm-undertone-10965228388435.jpg?v=1619107903,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-10-latte-light-warm-undertone-10959780806739.jpg?v=1619107905,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-drop-the-base-serum-foundation-10-latte-light-warm-undertone-10959780937811.jpg?v=1619107907",https://sugarcosmetics.com/products/drop-the-base-serum-foundation
Dream Cover SPF15 Mattifying Compact - 55 Americano (Deep),Sugar Cosmetics,249.00,499.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-55-americano-deep-12775603372115.jpg?v=1619106493,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-55-americano-deep-14376512127059.jpg?v=1619106495,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-dream-cover-spf15-mattifying-compact-55-americano-deep-12775603503187.jpg?v=1619106497",https://sugarcosmetics.com/products/dream-cover-spf15-mattifying-compact-55-americano
Glam Up Kit,Sugar Cosmetics,1999.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_969f5548-2c56-4506-ada8-159b53a8f630.jpg?v=1649423977,https://cdn.shopify.com/s/files/1/0906/2558/products/Glam-Up-Kit-WBG-2.jpg?v=1649330356,https://cdn.shopify.com/s/files/1/0906/2558/products/1_fbbd3dfe-461a-402a-863f-a82e4cb82cef.jpg?v=1649330356",https://sugarcosmetics.com/products/glam-up-kit
Holographic Signature SUGAR Tee - Black - Medium,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_3.jpg?v=1625240637,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_5.jpg?v=1625240639,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_4.jpg?v=1625240641",https://sugarcosmetics.com/products/holographic-signature-sugar-tee-black-medium
Smudge Me Not Mini Lipstick Mint Green Set - Bold,Sugar Cosmetics,799.00,999.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-mint-green-set-bold-28336482943059.jpg?v=1623073325,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-bold-green-minis-set-28333415497811.jpg?v=1623073328,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-mini-lipstick-mint-green-set-bold-28336545038419.jpg?v=1621930451",https://sugarcosmetics.com/products/smudge-me-not-mini-lipstick-mint-green-set-bold
Arch Arrival Micro Brow Pencil - 01 Jerry Brow,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_7194c993-55ca-40dd-ad41-ce1f40037293.jpg?v=1648222945,https://cdn.shopify.com/s/files/1/0906/2558/products/2_43016d7f-e17e-4d26-8b86-1b2c435a053d.jpg?v=1648222948,https://cdn.shopify.com/s/files/1/0906/2558/products/3_c18e9833-a53b-4ef2-9757-ba1079d11cab.jpg?v=1648222951",https://sugarcosmetics.com/products/sugar-arch-arrival-micro-brow-pencil-01-jerry-brown
Smudge Me Not Lip Duo - 04 Plum Yum (Muted Plum),Sugar Cosmetics,299.00,599.00,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-lip-duo-04-plum-yum-muted-plum-12788418314323.jpg?v=1619108380,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-lip-duo-04-plum-yum-muted-plum-28122605617235.jpg?v=1619108382,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-smudge-me-not-lip-duo-04-plum-yum-muted-plum-12788418609235.jpg?v=1643980348",https://sugarcosmetics.com/products/smudge-me-not-lip-duo-04-plum-yum-muted-plum
Lipping On The Edge Lip Liner,Sugar Cosmetics,499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-lipping-on-the-edge-lip-liner-01-taffeta-terracotta-13278188568659.jpg?v=1619109027,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-lipping-on-the-edge-lip-liner-02-wooed-by-nude-13278191648851.jpg?v=1619109030,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-lipping-on-the-edge-lip-liner-03-rust-lust-13278192631891.jpg?v=1619109032",https://sugarcosmetics.com/products/lipping-on-the-edge-lip-liner
Holographic Signature SUGAR Tee - Black - Small,Sugar Cosmetics,799.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_3_8c782add-20df-4314-ad8e-57155e3e64a4.jpg?v=1625240645,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_5_ee5c257e-7d70-4adf-a15e-ff486c7286cf.jpg?v=1625240648,https://cdn.shopify.com/s/files/1/0906/2558/products/D2C---Merch---T-shirt_4_5d7671b8-ec1b-49ce-8e94-d0091189f2d5.jpg?v=1625240650",https://sugarcosmetics.com/products/holographic-signature-sugar-tee-black-small
Build Your Own Box (Matte As Hell Crayon Lipstick),Sugar Cosmetics,2499.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-build-your-own-box-matte-as-hell-crayon-lipstick-28128203145299.jpg?v=1619100719,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-build-your-own-box-matte-as-hell-crayon-lipstick-28128203178067.jpg?v=1619100721,https://cdn.shopify.com/s/files/1/0906/2558/products/sugar-cosmetics-build-your-own-box-matte-as-hell-crayon-lipstick-15278929051731.jpg?v=1619100724",https://sugarcosmetics.com/products/build-your-own-box-matte-as-hell-crayon-lipstick
Ace Of Face Foundation Stick,Sugar Cosmetics,999.00,null,"https://cdn.shopify.com/s/files/1/0906/2558/products/1_970c1c21-0fc9-4a9b-98dc-43cebdc5f554.jpg?v=1640792528,https://cdn.shopify.com/s/files/1/0906/2558/products/2_40b8d0b3-b672-41dd-8a98-e32a36421020.jpg?v=1640869911,https://cdn.shopify.com/s/files/1/0906/2558/products/3_db28afbb-f8ba-430b-9770-07120d38eb5e.jpg?v=1640792532",https://sugarcosmetics.com/products/ace-of-face-foundation-stick
